timestamp,event,state,ap_state,nav_state,action_ms,e2e_ms,passive,ai_gate_mode
1786289577.964659,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.403,,1,shadow
1786289578.8398662,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.44,,1,shadow
1786289579.715181,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.583,,1,shadow
1786289580.5900187,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.473,,1,shadow
1786289584.2150667,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.679,,1,shadow
1786289585.0901372,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.613,,1,shadow
1786289589.8399987,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.526,,1,shadow
1786289590.7149715,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.55,,1,shadow
1786289591.465065,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.581,,1,shadow
1786289592.3403144,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.622,,1,shadow
1786289596.090752,PRE_ALERT_PRESTREAM,HOLD,PRE_ALERT,0,0.595,,1,shadow
1786289602.1722202,HOLD_TIMEOUT,IDLE,NOMINAL,0,0.559,,1,shadow
